ID,EMPRESA,SETOR,USO_AGUA,AREA,AREA_RESERVA,CO2_EMIT_DIR,CO2_EMIT_INDIR,CO2_REC,INSUMO_QUIMICO_LEG,INSUMO_QUIMICO_ORG,BIODIVERSIDADE,RESIDUO_REC,RESIDUO_COMP,RESIDUO_DESC,ENERGIA_REN,INDICE_SUSTENTABILIDADE
898.0,EMPRESA00368,CANA_ACUCAR,9.73,26960.39,5.71,4.1,7.94,4.46,9.69,1.73,3.73,34.68,12.84,15.69,47.43,0.49
899.0,EMPRESA00095,TRIGO,9.17,649.39,6.99,3.5,5.01,7.47,2.88,3.06,3.41,13.72,36.96,15.9,64.75,0.54
900.0,EMPRESA00341,TRIGO,9.72,2073.02,5.59,5.15,8.97,14.93,6.41,5.31,9.66,32.48,18.59,7.18,36.14,0.61
901.0,EMPRESA00147,SOJA,9.53,15125.4,3.46,7.81,8.71,3.57,4.75,7.54,2.13,28.28,36.9,12.03,78.23,0.56
902.0,EMPRESA00300,MILHO,9.82,471.21,7.91,8.13,9.01,13.29,8.92,8.09,6.8,31.62,13.01,9.12,37.14,0.61
903.0,EMPRESA00419,TRIGO,9.58,10760.05,1.59,7.9,8.0,8.03,9.46,8.36,9.42,18.73,21.13,17.76,74.2,0.55
904.0,EMPRESA00372,MILHO,2.7,9896.05,4.23,1.07,5.7,3.93,7.85,6.36,14.13,39.05,11.62,19.84,97.29,0.6
905.0,EMPRESA00011,TRIGO,8.01,20346.59,5.6,4.57,7.74,11.88,3.22,6.58,15.54,28.87,31.72,19.15,33.2,0.65
906.0,EMPRESA00138,TRIGO,6.92,6468.46,9.46,4.54,5.68,13.04,6.69,9.06,1.22,39.11,31.73,11.51,92.82,0.74
907.0,EMPRESA00426,CANA_ACUCAR,9.24,29977.07,7.6,8.69,4.33,14.39,4.02,3.22,11.32,11.75,18.1,10.84,48.7,0.58
908.0,EMPRESA00356,TRIGO,7.02,10441.22,6.66,2.76,5.51,4.96,5.91,6.46,5.34,22.08,23.81,14.45,62.85,0.52
909.0,EMPRESA00405,TRIGO,9.29,18679.96,5.57,7.42,4.74,7.54,3.2,1.32,18.31,37.08,32.11,7.97,71.71,0.69
910.0,EMPRESA00186,SOJA,9.23,16340.55,5.69,2.06,9.66,6.67,9.36,3.34,7.77,34.08,25.91,15.63,42.01,0.57
911.0,EMPRESA00044,TRIGO,5.49,3834.23,4.28,2.76,5.26,3.8,2.12,8.19,18.26,27.63,19.51,16.04,21.81,0.49
912.0,EMPRESA00440,TRIGO,9.39,5498.4,7.33,4.25,9.22,2.31,7.12,4.39,7.79,32.23,29.8,12.3,85.9,0.63
913.0,EMPRESA00159,MILHO,6.92,2688.11,8.99,9.0,9.8,10.2,9.08,9.47,14.26,10.61,27.5,9.91,36.87,0.63
914.0,EMPRESA00154,SOJA,6.61,24025.31,8.52,7.7,4.26,14.8,1.5,9.24,19.2,31.01,35.43,13.63,82.19,0.83
915.0,EMPRESA00001,CANA_ACUCAR,8.43,14847.53,8.0,2.41,5.17,10.5,5.91,9.57,11.97,12.61,20.63,16.42,86.76,0.64
916.0,EMPRESA00285,SOJA,5.64,14625.35,2.77,2.02,4.97,6.15,2.29,4.55,16.41,36.39,14.3,10.36,84.99,0.57
917.0,EMPRESA00396,CANA_ACUCAR,7.03,8394.17,1.95,4.81,8.57,3.02,3.02,6.5,18.85,16.19,16.96,6.78,32.2,0.42
918.0,EMPRESA00185,CANA_ACUCAR,6.36,10115.72,6.51,7.79,3.19,8.92,7.81,7.31,16.12,29.11,19.44,10.92,59.65,0.64
919.0,EMPRESA00411,CANA_ACUCAR,8.77,26835.28,8.1,5.19,8.38,11.91,7.64,9.58,6.9,31.39,10.77,8.85,83.04,0.66
920.0,EMPRESA00276,CANA_ACUCAR,7.42,10131.65,3.15,3.71,4.71,9.91,6.34,7.16,10.33,25.22,39.61,18.62,65.05,0.62
921.0,EMPRESA00193,SOJA,6.1,9896.55,7.68,4.57,7.23,11.4,2.52,6.9,1.71,11.83,33.04,11.21,55.7,0.54
922.0,EMPRESA00136,SOJA,4.36,16079.22,3.48,5.76,3.04,12.58,2.71,5.37,6.9,36.96,14.77,16.16,16.52,0.48
923.0,EMPRESA00239,MILHO,3.82,17723.61,7.44,4.22,6.45,8.04,3.15,8.68,9.75,13.73,18.75,15.19,97.1,0.59
924.0,EMPRESA00379,CANA_ACUCAR,8.3,2790.09,5.67,6.83,6.18,6.75,7.99,8.47,3.85,29.61,17.37,18.06,82.83,0.58
925.0,EMPRESA00086,TRIGO,8.05,18316.12,6.4,3.12,2.63,14.93,8.59,8.43,9.88,15.83,35.87,7.63,61.56,0.65
926.0,EMPRESA00040,SOJA,5.43,4276.29,5.85,4.93,3.83,8.91,3.47,4.68,4.29,17.33,38.9,7.6,63.73,0.55
927.0,EMPRESA00005,TRIGO,5.7,27427.6,6.73,8.14,4.22,10.82,5.9,4.68,19.12,18.91,37.65,10.82,57.08,0.69
928.0,EMPRESA00428,MILHO,9.45,3338.77,1.64,2.97,6.65,2.91,2.87,5.55,4.38,34.49,13.5,9.95,68.24,0.43
929.0,EMPRESA00408,CANA_ACUCAR,8.49,5005.24,5.85,7.03,9.87,14.6,3.26,4.33,4.28,38.43,28.82,17.24,95.33,0.72
930.0,EMPRESA00252,MILHO,8.56,23446.27,7.03,1.01,8.83,5.1,3.92,3.42,8.64,11.27,34.11,13.94,82.32,0.57
931.0,EMPRESA00463,TRIGO,6.53,17312.52,4.74,6.7,4.86,12.62,1.38,1.9,17.27,11.92,24.19,7.6,39.27,0.54
932.0,EMPRESA00482,SOJA,5.12,13581.86,9.03,4.29,9.77,14.3,5.07,6.17,10.7,36.69,22.97,11.26,93.0,0.77
933.0,EMPRESA00480,TRIGO,7.66,5664.39,5.55,5.24,6.62,6.15,9.65,8.47,5.42,25.27,12.2,16.58,65.7,0.52
934.0,EMPRESA00015,MILHO,4.4,1034.82,9.62,3.14,3.68,14.15,5.95,4.26,7.3,33.54,12.91,5.6,75.34,0.65
935.0,EMPRESA00230,SOJA,6.56,3790.78,5.63,4.4,8.92,4.05,9.85,4.59,17.69,29.24,28.92,9.7,92.82,0.68
936.0,EMPRESA00288,CANA_ACUCAR,5.11,9584.79,5.3,5.34,7.09,14.92,5.91,1.67,11.71,26.72,35.2,10.01,89.65,0.71
937.0,EMPRESA00101,CANA_ACUCAR,8.99,7455.98,7.85,7.93,5.63,9.51,5.46,9.56,12.1,19.47,32.22,8.99,43.15,0.63
938.0,EMPRESA00120,SOJA,8.01,15208.37,4.97,6.05,5.35,11.95,3.96,1.58,6.23,17.04,15.42,12.15,70.17,0.52
939.0,EMPRESA00266,SOJA,9.4,24067.67,5.57,7.02,8.55,5.44,6.9,8.18,18.13,29.38,10.21,14.47,7.26,0.52
940.0,EMPRESA00271,MILHO,8.75,4752.97,9.65,6.07,2.3,5.17,2.64,6.26,12.11,30.7,11.71,11.95,79.02,0.61
941.0,EMPRESA00090,MILHO,2.73,14982.25,8.61,9.76,2.77,8.1,2.99,8.09,15.83,29.46,18.38,8.27,85.39,0.67
942.0,EMPRESA00115,MILHO,7.5,22743.22,4.8,8.96,5.28,12.83,2.41,4.12,13.45,38.33,29.09,5.56,51.14,0.66
943.0,EMPRESA00422,MILHO,8.11,11448.13,6.29,1.3,9.28,10.7,6.03,7.07,3.61,31.23,27.23,13.42,97.68,0.66
944.0,EMPRESA00142,SOJA,7.94,26839.87,4.45,8.25,4.12,4.81,9.86,4.92,3.81,24.91,37.32,5.26,8.27,0.45
945.0,EMPRESA00185,CANA_ACUCAR,5.26,28220.47,9.59,7.24,8.99,13.29,7.64,4.3,5.82,34.8,26.73,6.86,12.95,0.62
946.0,EMPRESA00322,TRIGO,9.65,11414.95,8.16,6.47,7.23,9.54,2.91,5.5,12.72,17.92,21.77,17.31,19.27,0.55
947.0,EMPRESA00071,TRIGO,6.4,305.48,2.81,8.17,2.68,9.0,7.5,4.57,2.09,33.39,14.72,18.69,47.28,0.47
948.0,EMPRESA00498,TRIGO,7.82,18087.89,8.48,8.07,4.03,13.47,8.82,4.38,1.15,36.47,13.84,18.43,57.59,0.62
949.0,EMPRESA00262,TRIGO,6.06,6692.52,2.59,4.43,2.12,7.39,8.58,9.16,3.33,10.1,26.44,19.95,19.18,0.38
950.0,EMPRESA00128,SOJA,4.44,29953.38,2.67,2.65,8.53,4.66,2.3,2.61,11.87,32.36,27.62,10.31,38.81,0.49
951.0,EMPRESA00204,CANA_ACUCAR,7.68,24369.91,4.27,2.38,9.95,13.49,3.34,6.16,9.83,30.8,33.65,18.92,14.27,0.58
952.0,EMPRESA00098,SOJA,5.76,22917.0,5.18,8.22,6.89,3.95,7.39,1.14,6.72,29.57,33.06,10.13,49.59,0.53
953.0,EMPRESA00008,CANA_ACUCAR,5.87,28653.67,1.96,5.05,5.93,13.54,2.07,6.9,14.07,35.98,18.26,12.93,25.9,0.54
954.0,EMPRESA00054,SOJA,6.23,22548.09,4.07,3.17,7.45,5.8,6.46,9.67,13.89,37.84,19.1,13.83,92.47,0.65
955.0,EMPRESA00487,CANA_ACUCAR,6.73,3292.17,7.95,6.64,3.73,9.36,9.08,7.3,3.44,16.36,22.27,17.56,33.79,0.52
956.0,EMPRESA00177,CANA_ACUCAR,9.03,191.29,2.64,8.13,3.79,4.19,3.84,2.73,14.95,14.44,20.94,10.4,18.44,0.4
957.0,EMPRESA00133,CANA_ACUCAR,7.32,12929.51,5.44,3.9,3.52,13.72,8.45,6.3,3.39,24.15,31.39,19.72,8.05,0.52
958.0,EMPRESA00341,CANA_ACUCAR,8.3,18347.37,8.64,2.86,4.42,7.97,3.65,5.31,4.48,26.62,21.19,19.48,32.33,0.53
959.0,EMPRESA00214,CANA_ACUCAR,6.0,7451.61,3.33,3.98,6.97,3.1,7.49,1.14,11.18,29.55,14.72,19.28,35.45,0.44
960.0,EMPRESA00425,MILHO,8.93,14449.89,5.47,4.51,8.67,11.43,3.79,8.29,19.28,37.5,33.98,10.09,86.44,0.79
961.0,EMPRESA00179,CANA_ACUCAR,7.12,11982.73,1.55,5.49,6.59,4.77,2.73,1.27,6.93,26.61,18.18,12.31,76.54,0.45
962.0,EMPRESA00228,TRIGO,6.11,28775.5,5.08,6.89,5.43,11.12,7.37,9.46,18.6,15.39,10.49,11.78,60.68,0.59
963.0,EMPRESA00303,SOJA,7.3,18991.53,2.4,4.08,8.84,5.54,6.29,8.98,13.0,29.63,38.93,12.66,89.42,0.65
964.0,EMPRESA00499,SOJA,6.47,28589.42,9.74,6.43,4.96,14.28,9.69,1.02,11.8,31.75,27.25,17.77,13.63,0.66
965.0,EMPRESA00162,MILHO,5.38,14973.09,7.4,4.3,5.78,2.17,9.12,7.6,11.62,15.98,38.32,18.64,67.41,0.6
966.0,EMPRESA00375,CANA_ACUCAR,7.64,2698.15,5.04,2.87,6.47,5.93,5.4,9.74,13.3,39.96,14.3,12.55,18.16,0.52
967.0,EMPRESA00026,CANA_ACUCAR,9.76,10835.28,5.26,8.66,6.85,5.19,2.3,1.71,16.07,31.89,22.45,14.56,71.07,0.62
968.0,EMPRESA00382,TRIGO,8.56,27481.79,3.23,6.96,6.37,13.22,5.66,9.78,13.65,30.07,38.09,6.43,96.15,0.75
969.0,EMPRESA00398,SOJA,9.54,9035.33,4.99,8.13,4.1,3.78,2.83,9.03,2.42,13.65,27.68,5.36,69.97,0.46
970.0,EMPRESA00404,SOJA,8.66,11005.7,2.4,6.66,6.19,8.34,6.86,1.48,15.36,31.65,24.29,7.59,13.25,0.51
971.0,EMPRESA00345,TRIGO,9.97,26115.23,1.71,2.86,5.07,12.14,8.71,3.23,9.98,27.11,33.45,6.81,99.36,0.65
972.0,EMPRESA00035,CANA_ACUCAR,8.26,7866.98,2.87,5.02,6.87,12.8,7.49,5.62,18.86,22.7,38.37,13.27,64.13,0.68
973.0,EMPRESA00151,TRIGO,9.68,18910.44,1.07,3.51,8.92,8.01,8.92,2.45,6.54,22.72,26.76,18.42,17.23,0.44
974.0,EMPRESA00479,TRIGO,7.81,6184.78,2.14,9.72,2.29,13.17,8.59,4.76,5.0,17.01,16.25,15.5,54.01,0.49
975.0,EMPRESA00359,CANA_ACUCAR,9.13,28897.47,8.55,9.64,6.42,4.81,7.51,3.4,16.61,27.54,31.8,12.47,55.16,0.68
976.0,EMPRESA00379,SOJA,8.53,133.52,5.52,6.97,8.27,4.04,6.23,2.28,13.55,35.1,23.74,8.04,86.17,0.63
977.0,EMPRESA00384,SOJA,7.75,29951.97,4.63,7.7,8.05,5.72,9.12,5.26,9.51,29.19,32.78,11.6,37.79,0.56
978.0,EMPRESA00103,MILHO,4.23,29808.36,9.56,5.26,6.81,6.68,1.1,9.75,9.94,31.74,11.16,5.14,49.58,0.56
979.0,EMPRESA00056,MILHO,6.33,5817.53,1.71,8.64,2.06,11.42,7.92,2.73,7.83,34.09,37.09,10.12,60.84,0.6
980.0,EMPRESA00186,SOJA,9.91,8832.21,8.45,2.43,8.43,12.77,8.01,8.54,7.18,21.1,20.12,8.72,49.03,0.6
981.0,EMPRESA00375,MILHO,8.47,16087.09,6.81,2.06,4.5,14.44,3.49,9.76,7.65,25.21,21.36,9.25,67.77,0.62
982.0,EMPRESA00190,CANA_ACUCAR,9.43,29598.33,6.67,7.64,4.63,6.77,9.06,8.18,12.06,30.31,25.23,6.26,5.95,0.54
983.0,EMPRESA00223,CANA_ACUCAR,9.39,24307.21,6.99,5.51,8.37,7.55,9.96,5.87,13.65,16.08,12.58,6.31,85.93,0.6
984.0,EMPRESA00452,CANA_ACUCAR,4.9,7393.83,3.43,2.1,9.27,4.15,1.17,5.01,16.77,15.48,21.21,17.32,87.51,0.54
985.0,EMPRESA00017,MILHO,5.89,3920.17,9.94,8.65,3.3,9.95,1.78,5.86,1.65,39.49,24.23,11.8,80.88,0.66
986.0,EMPRESA00169,SOJA,5.37,20616.61,7.38,5.03,5.38,7.26,6.77,2.51,19.52,36.21,17.38,16.11,22.93,0.6
987.0,EMPRESA00335,MILHO,6.29,6685.04,8.93,8.54,2.98,10.52,8.21,6.93,14.16,35.29,33.01,6.46,82.77,0.77
988.0,EMPRESA00360,CANA_ACUCAR,5.78,9097.02,9.73,4.9,3.24,7.56,6.93,8.83,12.31,19.57,26.83,17.84,59.7,0.64
989.0,EMPRESA00408,TRIGO,9.09,29967.72,1.21,5.5,3.1,3.6,4.92,8.64,10.91,27.35,21.25,5.2,82.81,0.51
990.0,EMPRESA00049,TRIGO,7.2,12742.55,9.09,3.61,2.28,14.81,4.35,5.72,2.56,16.34,29.53,5.34,89.3,0.64
991.0,EMPRESA00465,MILHO,5.02,23516.92,1.44,7.8,5.89,12.5,1.87,5.37,17.62,18.23,34.36,15.31,71.93,0.63
992.0,EMPRESA00379,MILHO,8.6,6120.82,2.89,9.76,9.21,7.59,7.55,2.13,8.91,14.05,17.27,7.67,64.15,0.48
993.0,EMPRESA00168,CANA_ACUCAR,5.24,18513.81,5.77,7.07,3.88,4.88,3.83,3.9,8.56,31.99,35.44,7.12,59.96,0.57
994.0,EMPRESA00064,SOJA,8.43,28650.69,6.53,2.1,7.54,5.5,3.24,7.13,1.97,28.11,11.56,6.96,41.79,0.43
995.0,EMPRESA00279,CANA_ACUCAR,8.89,8011.36,3.39,4.71,5.45,5.54,5.92,9.15,7.04,39.7,21.61,5.35,70.51,0.55
996.0,EMPRESA00282,CANA_ACUCAR,7.91,6700.37,1.01,8.51,3.92,12.46,4.37,7.29,10.41,23.7,38.73,12.55,90.66,0.64
997.0,EMPRESA00068,CANA_ACUCAR,6.1,14861.93,7.35,8.58,6.71,8.78,9.71,9.42,7.18,28.58,13.55,8.73,32.01,0.54
998.0,EMPRESA00225,SOJA,4.19,25122.95,2.68,2.55,7.84,8.47,6.17,4.57,17.37,14.48,28.98,8.56,40.34,0.52
999.0,EMPRESA00410,MILHO,5.08,13631.44,8.03,4.46,3.03,14.65,1.56,1.9,18.16,29.46,24.11,15.22,68.2,0.71
1.0,me,MILHO,5.45,935.39,4.61,1.43,9.97,7.85,6.43,6.76,12.89,34.1,28.25,15.55,51.84,0.61
0.0,EMPRESA00342,TRIGO,5.58,8138.78,8.12,5.62,4.84,6.12,6.83,5.89,11.13,12.13,37.62,14.79,47.98,0.58
0.0,EMPRESA00342,TRIGO,5.58,8138.78,8.12,5.62,4.84,6.12,6.83,5.89,11.13,12.13,37.62,14.79,47.98,0.58
0.0,EMPRESA00342,SOJA,5.58,8138.78,8.12,5.62,4.84,6.12,6.83,5.89,11.13,12.13,37.62,14.79,47.98,0.58
